Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Comoros,,,,,,,,,,,,,,,,,,,,,-4.19742692726408,-4.15338979822322,-5.95541353732769,-5.76828255793952,-17.7153563754419,-7.24703344815439,-5.61812910380411,-6.32997462998124,-1.82799347669601,1.58354219601529,-2.43823219726442,-2.41668949536159,-3.1024404864172,2.11403811000836,-2.26092833405932,-4.75909559619254,,,,,,,,-3.37183073580589,-3.27211480443962,-4.10660652004631,-3.22701595020623,-3.973858090519,-7.53469556776234,-4.35030320432134,-4.33222274199112,-5.42473073250929,-4.04970477190659,,-3.7803294063912,-0.256465673352699,-4.3485890797082,-2.13204235097198,-2.83224982578206,-3.33166132744923,-1.79978936313657,0.474115728323087
Cabo Verde,,,,,,,,,,,,,,,,,,,,,3.03774979615777,-15.4976474586895,-10.5515654737054,-9.63957652995585,-4.85921953052289,-6.48877260420871,0.906429915400339,-1.09327779885268,-0.185373530735617,-4.79882102230822,-1.24948856362881,-2.17717441897877,-3.40094791515281,-4.87949553365867,-11.247287301649,-12.6500359682207,-6.98064812605777,-6.05813023559705,-11.2111308194649,-12.6199897709133,-11.1544820568204,-9.89946810570939,-11.5146896123184,-11.1255219641803,-14.0635856809317,-4.1820609879143,-7.46949236835217,-13.097002754891,-11.4798946225509,-14.4266521312304,-13.3882738259335,-16.3210896580097,-13.983102811013,-5.80171245062466,-9.08439823382358,-3.16841485472207,-3.85657507528395,-7.88990114984012,-4.93576943780563,-1.10083277793442,-17.0920475862055,-12.886743173505
Costa Rica,,,,,,,,,,,,,,,,,,-7.34272934906268,-10.3087843953379,-13.8321726472252,-13.7412249340551,-15.5919441428427,-10.2316360494184,-8.89483472787169,-4.12798421046456,-3.21519372998558,-1.81037094354636,-5.65701991400658,-3.86813252481538,-7.90131335042768,-7.42337494326744,-1.04498492044769,-4.32505950755393,-6.4719676031278,-2.22756549646264,-3.09313887300943,-2.25775317412388,-3.81205832280929,-3.80546813822407,-4.67523747878396,-4.55955827452953,-3.21895001481534,-5.18779567292922,-5.20903348558069,-3.6271827494939,-4.29151439430037,-4.13248459059871,-5.57495115557225,-8.37792595147806,-1.82328175556019,-3.2233640583546,-5.29681711750226,-5.10481824342325,-4.77170599459658,-4.71600480354916,-3.40396475409492,-2.1365163584507,-3.61676642721483,-2.99153112060489,-1.28103679566077,-1.01621972322905,-2.49758991019268
Caribbean small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.9849532407672,-29.5929736419217,-25.1364513461362,-16.5926292447817,-17.0682089415221,-19.4125713438589,-22.5862826007054,-26.9083057719824,-18.0533370022879,-27.5944349275611,-22.0934435623421
Cayman Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.3920393179443,-16.8684496536969,-16.7717949525857,-10.8830308960774,-13.6130726203459,
Cyprus,,,,,,,,,,,,,,,,,-4.60922068316045,-14.2369571584611,-19.1903913854529,-18.6086346462543,-11.9907981669638,-8.22974930876581,-8.25155340528277,-9.49253771906643,-9.72778995567469,-7.4155950189348,-0.611948219842201,-0.207588387653008,-2.51426419493428,-5.4491996749029,-2.76044154525839,-7.28400581413836,-9.23295527901852,1.66562701377825,1.00140507465942,-2.06499859026312,-4.67156578730388,-4.37875789047306,2.84348066779287,-1.62158722231675,-4.88747622683645,-3.09916888677601,-3.32012539710989,-2.0076720561566,-4.77327451988626,-5.26682671332748,-6.36793770553457,-7.63667967473949,-14.4440065670556,-6.69717301069538,-10.8468966470334,-2.19402850687761,-3.98594178854901,-1.46015839703545,-4.1243184895184,-0.419456241014455,-4.10321400479456,-4.94373954170829,-3.81211802169663,-5.56767052969153,-10.0882352090517,-6.89025982934973
Czechia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14110708438507,-1.71342089729492,-2.28360369092948,-6.12507563150324,-5.82456860320323,-1.95829557326129,-2.24901142622428,-4.35037211399269,-4.82623274856274,-5.18861705164614,-5.78025583580088,-3.72009537008687,-2.0487334896098,-2.55726328958533,-4.7036702884245,-1.8613368985837,-2.34761965959984,-3.51614605612017,-2.18679184024051,-1.5122722999931,-0.522421128533657,0.21862935518319,0.449525739590104,1.76416275349514,1.3541969507893,0.505899330888471,0.355605202541843,2.01941863408581,-0.809817537034655
Germany,,,,,,,,,,,,0.0426344304400006,0.113320687372337,1.04947777103868,2.04017046255535,0.63131159048536,0.720740734298486,0.650240034127342,1.25298339301573,-0.61118653555851,-1.64744051103331,-0.662698161865995,0.709768293929742,0.564016055112188,1.2705275921798,2.45640882195554,3.69520766399571,3.40604949228592,3.8509692894115,4.07820032121077,2.62215476535329,-1.42133805782855,-1.18481023084996,-1.03354886083115,-1.51677496401935,-1.24492969037988,-0.681482561538499,-0.520836209534078,-0.69831395096938,-1.42985911872027,-1.7404661031122,-0.364863756166508,1.91103265835049,1.43846913459741,4.53055764563467,4.67487148183906,5.79311003542775,6.88284344098742,5.69385837100298,5.89620327507654,5.77032561821036,6.18704186665798,7.13185814001801,6.57196399679291,7.1651871145963,8.59607933928818,8.50410674057246,7.81757086270366,7.97592298831597,7.57175171179588,7.04943504058652,7.36522767183974
Djibouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0729331569769,14.6514283023976,23.8256791900186,16.3154371248577,15.5987157456815,13.8618372344667,10.6026685770574,8.53208339077555,12.9648892075065,6.04193525666741,12.0278460954718,11.8252569135346,12.7055171216025,0.473072861668427,2.84105797251051,-2.15448790661934,-20.2086361012124,-22.5587851004156,-6.77718840004505,4.47357137871551,-13.8678242864019,-10.9311673573902,-30.7756454699895,23.9575053238472,29.4599511791353,-1.00034788975653,-4.79510874009856,14.7117694324276,18.2584262511938,11.5168261382756,-6.46300969305333
Dominica,,,,,,,,,,,,,,,,,,-3.26990107410841,-2.27550340456152,11.4508481029247,-19.6416016631904,-15.5922715777007,-8.71848064593605,-1.77401301014309,-6.50615290221524,-5.27343827916429,-5.19829039777377,-4.61712021581637,-7.14836600587225,-24.5823240687135,-21.609347993969,-15.5554806525549,-11.5877587189063,-7.41115066674712,-9.89338899707207,-14.6584638631427,-17.5044667181976,-13.9450169300916,-7.15327796349268,-10.783142617918,-17.9381809700456,-15.3255674704697,-14.2122828273846,-15.4892858221676,-16.0284220729444,-20.8867412988439,-12.7742012755296,-20.6347472554517,-28.3475500965961,-22.7121165467627,-16.2374376935942,-13.553487289044,-18.9517923471449,-14.4791679054556,-5.41633030033574,-4.65380565756935,-7.66938564329633,-8.86589745329118,-43.6608427039024,-35.5589176981917,-35.4412868036208,-27.6451515106108
Denmark,,,,,,,,,,,,,,,,-1.21072013699875,-4.29356873885755,-3.45966360009913,-2.48857798788713,-4.34332841241578,-3.35865531641174,-3.03027542696719,-3.73910287748324,-2.27849513512304,-2.90683394137085,-4.41606590329173,-5.09779147072704,-2.7432441927544,-1.15953742535753,-0.994278935743863,0.99209619103255,1.42451378171827,2.74579623097116,3.37419961366995,2.04235258213446,1.00254867540965,1.64666303316365,0.530871932970673,-1.13456864130892,1.71224059307765,1.37783464595298,2.94194428146745,1.93713795459911,3.1926605601566,2.36335565616261,4.16209598545998,3.34470140208431,1.51570568758818,2.94687746934438,3.52490830062671,6.53767701922624,6.593530928633,6.2543349473166,7.76683882874506,8.88212414255259,8.24429205132905,7.76485063977862,8.04950606357382,7.21946482043636,8.81681334288117,8.15042971861348,8.15087591934827
Dominican Republic,,,,,,,,,-6.96877027152257,-6.88338073953677,-6.85964321777179,-7.76477647764777,-2.36489886283587,-4.11975435005118,-8.23734490891069,-2.02267170482329,-3.2696444388207,-2.80351420287328,-6.58795201081446,-6.02495089837783,-10.6473607146555,-5.14990808458863,-5.35355734571933,-4.53224302106154,-1.40934966361911,-2.13297685615662,-2.99565607653242,-6.24851220339588,-0.351672729486614,-4.89486943599179,-3.95268341373003,-1.60109958869619,-6.0997558654875,-4.0738343604788,-1.93243821993883,-1.09873129454882,-1.16601026737685,-0.814288309784712,-1.56144509590582,-1.9388685990707,-4.22328613932729,-2.89355045798948,-2.94021094599829,4.8412459657921,4.66562832003111,-1.32180580796476,-3.39866531609034,-4.92728147810739,-9.39206310787827,-4.77175858579318,-7.47026900388941,-7.51114720293155,-6.54329172181031,-4.09669967147816,-3.23042985605638,-1.79906294350064,-1.07615482622488,-0.166379210180438,-1.54461359441203,-1.33560000085377,-1.69611902955564,-2.85293024360569
Algeria,,,,,,,,,,,,,,,,,,-11.0871671906139,-13.4259208511014,-4.90882718280119,0.588300020597763,0.202716430441713,-0.405106722298706,-0.174582798720131,0.138640454753968,1.75145888019743,-3.50115607054736,0.211613876292178,-3.4518075777013,-1.94307699689064,2.28895072057911,5.17703497927392,,,,,,,,,,,,,,20.5236090687304,24.7147444538922,22.4879588159367,19.856238899144,0.314599502208706,7.58046938780477,8.83635758051685,5.78424139542253,0.56632466661311,-4.33296938776252,-16.2897653691819,-16.3740327081974,-12.97348932153,-9.66528934842518,-9.87049559976046,-12.541990175505,-2.82633384529982
East Asia & Pacific (excluding high income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Early-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,,,,,,,,,,,,,,,,,-0.105588208591828,-3.11435884236554,-5.89892951944178,-4.44650877219407,-3.58800700823362,-4.57572166269914,-5.93080122528275,-0.67045685783715,-1.61418923821526,0.443172084690664,-3.80040830524833,-8.51174786141107,-5.20997479769087,-5.14728109494482,-2.36231662437952,-4.16751643885901,-0.674247786490063,-4.48229932324834,-3.95584535777111,-4.09288556316314,-0.217391362976912,-1.62196981722165,-7.49949156007604,4.67349075269474,6.0707064665834,-2.25260930170508,-4.26994719189364,-1.19267471988292,-1.31019664752971,1.14179410683791,3.71763016226755,3.69843366966508,2.86485133004414,0.500721269722978,-2.27486002323962,-0.504733851771497,-0.166549831076518,-0.980667828667787,-0.657393328777698,-2.23696073530438,1.09578135692508,-0.176278427726989,-1.21752051618306,-0.0549076848420142,2.89187868947172,2.77968461263438
"Egypt, Arab Rep.",,,,,,,,,,,,,,,,,,-5.64851668866225,-6.23889963754389,-8.36107941326356,-2.01398440649132,-9.64424162168997,-6.6921090195543,-1.06429269398936,-5.55386591533602,-4.65076269628491,-3.49407515387107,0.0497900138696242,-2.97556725417425,-3.29141667060211,5.41428288100209,9.010952,7.81250251617541,5.44885051546392,0.0597325714285714,-0.422212745098039,-0.283898866608544,-0.905827378713802,-3.02491579679889,-1.80221287386216,-0.972570273448986,-0.401718427655422,0.730979150171549,4.66231377245509,4.97788419534309,2.34685756731662,2.45322162862231,0.315552631578947,-0.868821887213847,-1.7707391095759,-2.05668307641306,-2.32378812632193,-2.49788021735236,-1.22513249838744,-1.94849131455399,-5.23529137853431,-6.16465951871263,-3.36808023054755,-3.08280550299012,-3.37266268483311,-3.89756429114138,-4.60499846660992
Euro area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3908305177212,22.9133856737768,23.2450159506025,-5.44458433860014,-8.61532542588461,0.722973749438987,-39.2666960050227,-30.3042402011402,-14.8161574838645,,,,,,,,,,,,,,,,,,,,,
Spain,,,,,,,,,,,,,,,,-3.39179631621147,-3.90056156565001,-1.85370018947517,0.77885615724383,0.352528178305539,-2.39724870373414,-2.64447688601082,-2.32057083154147,-1.76260523559337,1.03287088873846,1.54069182588836,1.55746347166517,-0.0826573985599834,-1.00900814908656,-2.63393982841811,-3.3564666237121,-3.43015278166307,-3.41364215099961,-1.10532287849282,-1.20425921860257,-0.320018286534774,-0.347651992940313,-0.140603103950007,-1.17107747303053,-3.25394601741868,-4.33318506474451,-4.38900285123863,-3.7039065701461,-3.86823246446474,-5.48867833924552,-7.27349568565715,-8.84897060185035,-9.44961885199637,-8.92939365399776,-4.05095726023528,-3.67409071715449,-2.69973299934848,0.0554935024043173,2.03514463921478,1.65198996901228,2.01542752807183,3.18580462347621,2.8066288532304,1.86266483187146,2.09759572078514,0.62997582464982,0.941944557799609
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.50447680786976,-8.32080873340359,-10.8980153561721,-8.43191028086133,-5.11809353076674,-5.2581579929437,-5.19007918730105,-10.5774130840721,-12.923916988731,-11.9856294775794,-8.63470308727056,-14.9743319808362,-14.8027795878608,-8.85896815511953,2.67764903743671,1.74373891815194,1.31054458004807,-1.87568990442943,0.300251868541704,0.649750215813133,1.76173459073241,1.24855737986658,2.27981902997329,0.886541212467295,2.36728231774571,-1.18010922256958,-1.90724873181145
Ethiopia,,,,,,,,,,,,,,,,,,,,,,-3.40641919647549,-2.52900466051326,-1.98302912547715,-1.60686462163917,1.12099969856318,-3.3217891839346,-2.05996891186147,-2.08577845835464,-1.25818034533131,-2.41284675317882,0.765763943451082,-1.1432050343838,-0.566205714304953,1.81032899485503,0.513803607545259,0.930857373055063,-0.468632883574592,-4.25429155050794,-6.04121980363082,0.163268056205807,-4.53620596538169,-1.74046524518376,-1.58150719828577,-6.59189372254429,-12.6419842587598,-11.6871605564419,-4.20144598076542,-6.67139557726763,-6.75348362103612,-2.1222608717343,-3.30367964138338,-7.10674868080213,-6.36627273936438,-10.3781721184148,-11.7149008978629,-10.6404374171099,-7.25029984937887,-5.47208897958422,-5.23928478014465,-2.52541427273292,-4.05070844138986
European Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,,,,,,,,,,,,,,,,-7.2614028411547,-3.49831045592644,-0.295765753907744,1.8766617869331,-0.366189495983626,-2.61489605994722,-0.911722761070516,-1.74832835272288,-2.20559534429111,-0.0390176373545743,-1.4429463103173,-0.942872499548403,-1.89036414807098,-2.47011229939017,-4.8709860565911,-4.9224762875809,-5.32767310756861,-4.54615913592603,-1.27222475497564,1.07497037441185,3.89847530928361,3.78612857388542,5.22629256058679,5.47575298448757,5.94743288976835,8.35354525573061,9.32735607455742,8.61212319520915,4.97476457882286,6.35850964529705,3.79861060969511,3.68378957327094,3.73598307882108,1.99849953544596,1.73874015135206,1.11946799672407,-1.74069593874468,-2.28389293220419,-1.78952566333749,-1.37892277512011,-0.9420502109786,-2.01089040138764,-0.763733409316275,-1.87108538808625,-0.327521660656379,0.661330872667105,0.488422506483723
Fiji,,,,,,,,,,,,,,,,,,,,-5.76243353665869,-1.4547744949457,-13.0497834804192,-7.05549666381876,-4.93073622100714,-1.56120609377815,1.64090384571398,1.29989553478076,2.32058005250291,6.35569031529802,0.632724359226656,-7.03026346954343,-4.93158180358275,-3.99880868849164,-8.44017649910194,-6.17624409524898,-5.72002754287737,0.636047134440279,-1.63377696593329,-3.62304770142253,0.65545430588378,-1.51978233431596,-4.0910957148728,0.858878837529482,-2.28240104332154,-9.27687175758032,-6.89565784481765,-16.4488939915362,-11.4545752332218,-14.9382363262539,-4.31924967284106,-4.75917454941595,-5.16123803773306,-1.43404989913988,-9.71190203507726,-5.77767461876389,-3.47294280623347,-3.60697625564224,-6.63915118966021,-8.44737939398284,-12.7350944120187,-13.7173151394702,-16.0039197013242
France,,,,,,,,,,,,,,,,0.759455305978619,-0.901434138911839,-0.0987388365828716,1.39404091164465,0.837442030436152,-0.600086978505762,-0.7815452450602,-2.06576075022001,-0.922628400328671,-0.165069868467563,-0.00625484478835934,0.314981538756498,-0.475910930018663,-0.45334656759976,-0.45561420857366,-0.783516225892005,-0.513540883799274,0.277811242514537,0.679594746562785,0.531948765076644,0.677057781164175,1.28049644438921,2.60179923127144,2.50803850014245,3.39499471898115,1.18077857733456,1.5218142190844,1.175629306184,0.866601323987479,0.432452993011335,-0.00649497362518162,0.0221640824996735,-0.327690864015585,-0.961095349295913,-0.818234234576086,-0.832873473249658,-1.02991205960483,-1.22500462637385,-0.867134237021947,-1.30794679968549,-0.374322697110554,-0.49354448927693,-0.692772372570489,-0.873698957960507,0.502007569171951,-1.75599453055165,0.336271815890046
Faroe Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2733891147824,15.6142023134613,9.29515267343721,12.6005090765997,9.86121867580589,-0.436769776538007,7.52022206710619,1.77191109589312,1.05272042073182,-3.44459428200436,-1.22812349483702,-1.07295110034641,6.18737108426076,7.75435259383587,,,,,,,,,,
"Micronesia, Fed. Sts.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.6483060432146,-8.27519388329319,-14.2053237117959,-7.28256521721859,-0.685151745948482,7.01835931333612,,,,,,,
Gabon,,,,,,,,,,,,,,,,,,,3.09161721062828,8.17251008368155,8.96925458949281,10.4421152929841,8.55076120786546,2.88787433255024,3.16411772267218,-4.8650449849876,-31.0681259010137,-13.6844773325473,-16.052009438027,-4.59078996633493,2.81747500921037,1.38433181326808,-3.0062286269853,-1.12108668936338,7.5727537864525,10.3786085974057,15.606082570013,9.97513797208923,-13.2831007616669,8.37209987870897,19.7027594193292,10.2998523937145,6.33560239321037,11.7614763344557,11.8977397435491,20.6930583313793,,22.0639355576365,24.593956640281,6.63781835817919,17.0685072659761,14.3020537543288,11.5176514731776,8.31242107215883,6.10892021237761,0.98028866812504,,,,,,
United Kingdom,,,,,,,,,,,1.50789705294205,1.83432771771503,0.313802108167172,-1.25254746763939,-3.61344972437301,-1.43328844610717,-0.593358578949812,0.0551351099995302,0.644119064686419,-0.178279570640728,1.21462434887475,2.61238985947786,1.55028160702169,1.0807797343564,0.397286079597483,0.677370024918345,-0.220092795315054,-1.68950941079794,-3.88147169402264,-4.65090631621984,-3.55031184555805,-1.66449946529553,-1.96702595518055,-1.66961487109581,-0.879081535567206,-0.998107273564454,-0.726538531822433,-0.0898095355361216,-0.318598395818308,-2.11368139516398,-1.84704375379632,-1.80569665339238,-2.03631964591563,-1.88412065795889,-2.36211842822904,-2.03430061481977,-3.16450758600897,-3.78626550742512,-3.98804367783267,-3.11851759950033,-2.89480115198539,-1.80390247672811,-3.29026332235825,-4.78270084190495,-5.13811212438362,-5.0669574666325,-5.54046933639408,-3.61032509847074,-4.06481853736583,-2.82733707277608,-3.2468314878951,-1.50264582013946
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.6474016992689,-7.62963421676191,-7.0855892885494,-5.75310242328275,-6.12192053284207,-6.38781494382328,-9.5760847967322,-6.94983213970616,-10.8513051056572,-15.3807892309948,-19.5820249193812,-21.9710366794512,-10.5987107703488,-9.79134457353817,-12.1998141115578,-11.4185784101123,-5.55856592319323,-10.1218742374626,-11.8164227457659,-12.4862362909935,-8.054267399003,-6.77511118156189,-5.86441104583613,-12.501625331497,-10.3998214790621
Ghana,,,,,,,,,,,,,,,,0.625389561981361,-2.6776478271648,-2.50038784561282,-1.25435152310235,3.07195329346052,0.679380192289742,-9.92747424886662,-2.65807659865766,-4.24335775274621,-0.879363988157939,-2.97268714404398,-1.48962847621301,-1.92912868632708,-1.29092060086796,-1.78797058045574,-3.79000465454076,-3.82096922426055,-5.87785755697275,-9.3660081092947,-4.67622670509126,-2.22269050659855,-4.42466728990096,-5.85467904261199,-6.97409666975023,-12.491976598412,-7.75468012080649,-8.04280573235459,-1.70664807571323,1.33230066757986,-6.64524038429113,-10.2805296509554,-5.16647893942524,-9.58111441673452,-11.6024391498856,-7.28331390043335,-8.53283449596601,-9.00243372574365,-11.9011389737536,-9.07952594006406,-6.74403666448043,-5.71511122438741,-5.04235476265541,-3.31527878993257,-3.03806256503312,-2.72759597820459,-3.0466419089906,-3.27527129333393
Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.2089426875094,-1.87358742568031,-9.29079282256211,-7.38930201667941,-7.61151018267538,-9.57925143370264,-7.99787971068595,-1.73187944180687,-7.3299791828917,-5.86082742735495,-4.58178992865095,-2.40708800612714,-4.30463174771675,-5.80844211632725,-4.67690504969835,-2.10342204516729,-6.76654730065224,-5.3754397938949,-4.46573702889865,-5.45917882523563,-5.24523674578906,-7.23648454024015,-6.29234239675144,-6.00514710117691,-4.76970209522418,-17.116529414626,-13.5979817532214,-14.2034719787819,-11.1827723925645,-11.6007977719237,-31.9328377401136,5.03018582863801,-1.60638873810808,-2.34042433090957,18.9362469335244,28.8266375214943
"Gambia, The",,,,,,,,,,,,,,,,,,,-27.3487364046385,-17.8871816338031,-37.5708825898121,-19.9435671304466,-9.92872767661373,-14.7746801943333,3.72641305424181,3.40577665763238,1.66518984690733,6.45566366599967,12.0964392741858,5.45936737567585,7.62399218058226,1.73223947183896,5.34340564601518,-0.684125874616484,1.08504292387963,-1.0354898761215,-5.55020338167177,-2.85623051680276,,,,,,0.541196420136749,-3.15228248895189,-4.22219214406911,-6.22324068883774,-6.19477146151466,-0.402651172225192,1.93110695384875,1.13391367955103,-7.67134707158115,-6.55706457684312,-7.0593591438197,-6.87759345961689,-3.90227987872925,-5.12796316417742,-6.32875471245056,-8.08332848629157,-2.04445380843569,-4.77622219514528,-4.61541126577038
Guinea-Bissau,,,,,,,,,,,,,,,,,,,,,,,-48.0293948585418,-44.0158231604942,-47.2996244934574,-52.6914877540647,-38.3182897407407,-25.9439391611462,-33.9296107070262,-37.6277868902999,-18.5651867229642,-29.3201984530501,-42.8533976565374,-26.1646339989081,-19.497492368394,-13.8521976344083,-16.444803000613,-2.37571263644773,,,,-2.83558478306553,-0.303564841940347,-0.0601803780863683,2.60576353375609,-1.78591771872536,-6.76530441645066,-4.39800780462522,-3.31511435263492,-5.73531926001712,-8.32947710783748,-1.27753557331768,-8.41447306170144,-5.01954428610208,0.598179250042806,1.99783088615012,0.852945534691055,0.287299779965014,-3.59784945594133,-8.85013732314041,-2.7018007311615,-0.862230795326229
Equatorial Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.9287140393216,-16.4506693162066,-23.7875569120838,-16.9395656299075,-36.7145095638204,-7.85003605214738,2.08962420481158,-0.378784354336011,-86.9941807626357,-147.997303808308,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,,,,,,,,,,,,,,,,,-2.98207201855081,-2.9715640695117,-2.15720713245192,-3.46170160312588,-3.88705446078293,-4.60011593668926,-3.4640601147525,-3.79939872010169,-4.43981450704764,-6.85056814408947,-2.97270678389898,-1.86283132537278,-1.25620764045878,-3.23485025932653,-3.61319904356132,-1.49672020193768,-1.84126136668771,-0.68652371943647,-0.125212473167616,-2.09236863722907,-3.12213743221429,-3.39485992704262,,-5.1155828729177,-7.52537978913507,-6.89835566386782,-6.20816077609579,-6.33137485844823,-5.59942022897061,-7.34996387367016,-10.8121877663106,-13.9789444009951,-14.4129814805407,-10.849584081935,-10.1851459570821,-10.105910185768,-2.55014449772779,-2.07157049132441,-1.58614697539266,-0.823468297481204,-1.68837124621963,-1.80440119084226,-2.9467292264304,-1.51620180923822,-6.57031433891406,-6.44928196548642
Grenada,,,,,,,,,,,,,,,,,,1.82868261957926,1.18672987914062,-1.08672115211221,0.244129508536838,-11.9944848171596,-14.1117135185594,-11.3047029073074,2.61108606727808,1.6539078422986,-10.1739078608534,-13.5773457166949,-11.7493067008026,-13.5871554173319,-16.626121074546,-15.9830787973543,-10.4438180860276,-14.0981471570171,-8.6534330809719,-12.2182247681427,-15.4008298904297,-17.6170958451229,-18.2799852849773,-11.5657809941147,-16.9401477708668,-19.7664312101494,-23.2352735745057,-24.6925391870668,-10.9666074273801,-27.785368370607,-32.4462323663427,-31.8585253687711,-30.502989302936,-25.5632605246528,-26.4460372925325,-26.5853508253301,-24.153906355014,-25.258243829663,-11.552656161652,-12.506827991709,-11.0494269921888,-14.4352716460495,-16.1179846539545,-14.5826407214198,-21.0425842205344,-26.1644071739076
Greenland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,,,,,,,,,,,,,,,,,,-0.64410179202256,-4.45590207044107,-2.97858769221488,-2.07267696447383,-6.65349962288122,-4.57841016100987,-2.47403303982174,-3.98521643099032,-2.53352000047872,-0.243364059582245,-6.24611837267502,-5.27953288720953,-4.36466568457703,-2.78296098365927,-1.95298842488818,-6.76094886622024,-6.15529422967716,-4.81621084909024,-3.90367937373989,-2.87722315607179,-3.56098407112146,-5.35743048114144,-5.60037620030961,-5.44149206871562,-6.80733663479558,-6.04021558283228,-4.81631890533673,-4.93865150046111,-4.63344214427484,-5.12365902115446,-5.31937262991609,-4.03482286136185,0.194642568137044,-1.8854922906239,-3.37023435448731,-3.72479932530527,-4.22439108341304,-3.30030617778193,-1.2443076551374,0.964771736230059,1.19613477635815,0.885833300569286,2.36034859268955,5.04741460893831,2.45777350107804
Guam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,,,,,,,,,,,,,,,,,,-21.6789836851943,-5.83115631903747,-15.6289044598493,-21.3046757247953,-32.1724658908915,-29.3183213393085,-32.1841278736547,-22.2166974860777,-21.3066746942624,,,,,,,-37.0872486840416,-30.8796681550639,-23.1005343563518,-21.679406848842,-4.6356282671207,-8.42301407676256,-7.74879755028687,-7.12481390368902,-11.5341241520002,-12.7638498453567,-8.57971395005412,-6.00217415870724,-2.52795588989275,-11.6705382324577,-7.59053721456088,-6.06659649258147,-10.6229312257205,-7.28409727303008,-7.17624515560072,-10.0853362607878,-9.02441764215099,-10.9417383280002,-9.33174851409338,-0.907095962415786,-1.11503561625977,-8.22700573671917,-26.6673032503506,-52.5178130200926,-7.24756842588201,-25.9439750199848
High income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6991320327981,6.43398804532036,4.3949719214099,6.13427143665093,7.8924076681614,10.78713039325,9.94811890844345,11.8822692389045,12.6876656290891,13.0221966459055,14.9909256311578,9.88365417418541,7.00330281031545,5.55641787886819,1.57915907336835,1.52003210528648,1.39201403918385,3.31758418703872,3.95443484789955,4.57729182218877,3.73603565842398,5.85400916666386,6.99434407917058,11.8259337531532
