Name,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Colombia,5.6463217429607,5.0806047303425,5.0671699040145,4.6987436509595,4.8456501106795,4.0321770106047,4.4279620117805,4.8886490242771,5.8705369700837,5.0949570667923,4.874694430098,6.2712686084948,11.868561277692,12.031269121393,11.367739207776,12.456468152112,13.889600693646,12.614149521746,13.430314430764,13.956982598813,14.444364056343,14.68486699557,15.133150415503,14.078727670062,13.67127014278,12.403524049888,10.935694827077,8.425970571193,6.7479808390541,7.2438049718941,7.3354765802441,7.7496351039102,8.1880138324201,9.6010022937515,13.258879182608,16.511782063785,19.473747635147,18.582560960273,17.967896171099,17.10159123567,16.63135344728,14.831444051683,16.461398078552,14.323023721398,12.35116300379,8.7997940492217,9.260038739366,11.743291803291,13.689758519179,20.317823573079,26.458522515916,31.06077015406,37.122687603101,36.648371211601,34.980281609011,32.705493681993,31.026106491603,27.219820848078,27.195220077456,28.880783301865,29.518725332368,29.089044769406,27.32833077191,29.569312259619,32.884998227925,37.299262223992,37.375774807769,38.292191768003,41.362182829933,40.678641759645,51.912751279828,51.22757651624
Comoros,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,151.30993579959,143.75185744466,137.39139975475,129.39760877732,120.28208499902,113.93561980254,108.3680785435,104.07539341349,101.17686872443,95.917599901663,87.962025050718,77.864423251664,75.525218665787,71.054324884439,69.536408307557,64.623598197542,60.818169156691,53.046257194608,48.23870377658,44.497791121249,42.446460332332,39.864599666025,38.478976932329,35.615571167924,33.217032117407,31.729574093374,30.458621703529,27.668202887281,25.073159817549,10.277146162748,11.858476393201,14.27471077844,15.484815743509,18.805400515116,16.89524522896,21.736869723271,24.01638852116,25.998639904363
"Congo, Republic of ",no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,35.059027221019,36.49824870869,33.75462023517,32.869577996521,39.364270603459,44.088455072007,48.56499510676,56.792572694754,67.534304804716,63.06074613406,64.170612443488,82.763901695164,124.25338921184,143.64242470302,159.78373941252,191.31276159219,170.0659736663,166.41296304099,161.20278918271,151.66516999283,155.44705874534,142.30598215663,129.84222203893,148.47944588314,231.13605818667,226.32242099198,189.82003905572,198.98717624329,230.18182174198,206.32083199612,145.01978857926,180.08247420129,163.51317107024,185.30958070114,122.59107500688,99.751538292832,94.724866820268,93.757445437013,69.598021501858,83.835524523284,43.48701020938,34.389938001294,30.19758087963,33.939154112504,42.325412604251,74.190157136392,91.047749858886,94.224079160546,77.134365064357,84.804770774495,113.98073361032,103.63939583383
Costa Rica,29.384508990318,25.639386189258,21.474546518432,19.528351881293,16.056890632663,15.797752808989,15.292321116928,16.233402655575,14.235339210425,17.069255180138,16.119559517567,20.30860615164,19.682420134312,21.793666647083,22.714927110471,24.077892325315,24.748157821099,26.672996827726,27.690327111007,25.671493996782,28.620771519514,30.421561913385,31.838880197981,32.822983757366,30.349658312491,26.068844378797,29.493061160908,27.795940889559,41.706483912722,39.507906019837,37.717766073899,32.264751225725,31.828136074992,29.785967542763,25.226000414742,22.826958963555,26.140500256384,21.1844867035,18.224867257824,19.309187669351,18.543775432248,28.364642853747,23.321801511584,24.433701159786,26.974277346448,29.058677635132,33.685457580198,30.559077404358,40.690860857184,38.983834660559,38.850159815632,39.643885718699,41.43784304644,40.565779186442,41.001621739451,37.320804907388,33.036832118719,26.975257563391,24.007129272722,25.994862345597,28.084486668097,29.503636040863,33.753067705462,35.09092803536,37.48029923413,39.774848532155,43.781360256614,46.781761682745,51.584301135032,56.082080815787,67.185784574114,68.308188026208
Croatia,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,44.048981284963,17.33002907634,14.965729238767,13.10442117766,10.352530016661,9.1597892008496,28.260277677698,33.561028760729,34.814526735093,34.850019660195,36.3459372978,39.113337725595,40.157097094194,37.705925551107,36.383192945621,38.29477262288,47.434187857763,55.985557893343,62.357600748877,68.158389446282,78.767930228751,82.234254815937,81.78737628439,78.422688117059,75.380564246485,71.805396360808,69.601749517257,85.30843705315,77.743246412755
Cyprus,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,86.928739971685,89.05482223721,94.01532373495,95.511163703173,97.127660342227,97.851899827288,91.678177011394,84.880307910185,77.324088881407,89.092661508393,92.705231377964,103.15859638137,119.42841270331,146.32590345042,152.5871911234,149.40364689634,142.98649705217,131.57112232902,136.91116797068,128.99534548173,156.23672974711,142.81636414838
Czech Republic,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,13.328987702834,11.420331282538,12.475803511357,10.304741547789,10.85963438294,12.622599025143,14.009604155912,15.831946591549,21.505889979784,24.33557712389,26.475569621867,26.344704984108,25.552220126546,25.288985949965,25.171646414216,25.953409220205,30.945194116814,34.646131729808,37.254595461759,41.523662040171,41.854986867612,39.42922835698,37.621422508604,35.732048774274,33.935789766772,32.387476858549,30.956343211151,38.930303053127,43.555035763702
Côte d'Ivoire,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,11.237047850201,15.026794956098,15.246221159416,16.209334906973,17.020940284649,17.101316338343,19.822917361522,23.409341392114,27.601680738051,33.010800457027,34.744061868446,44.126096518473,56.370791228843,61.418205303446,no data,95.320464,91.545344,105.94874,102.95507,122.62309,132.10708,144.85113,140.44143,146.98177,173.87193,143.73085,141.47355,121.058,no data,78.018488274685,73.987131392368,71.172105907676,62.982052676787,56.381244064962,56.718035639454,58.164366715333,57.471032601705,53.532966556688,51.240256220621,46.475895393679,45.612146648707,50.02883473336,24.693005725905,24.623856058322,26.710174828617,29.172198260047,31.405612266167,33.179224443591,35.627645931935,38.387619297199,47.583268114413,52.135781281653
Denmark,46.339021610825,41.085274141085,38.725077452157,36.138771323408,29.395416376385,29.84094087765,28.607455681637,27.085487996561,26.147349871388,23.119945401665,19.925954833609,16.404331852178,15.081635493048,13.474079830156,10.754403716725,7.8665710081555,6.0962160085689,5.8197343827443,5.2930000344906,4.7524140497753,4.8066611005,5.0172268730998,5.2844716059471,4.9619711856972,4.5608445537828,4.3378800446606,7.5493334584214,10.792214441909,19.466923095641,26.313833333333,33.952408709997,43.762346804446,56.245214020171,67.617684546156,70.16734850637,68.315221160705,65.951843132661,63.144078020862,61.417831122092,59.821239807813,61.433662514596,62.287280571242,66.748644388228,78.387361518892,75.537080420865,74.289689266491,72.480018823114,67.819590988449,62.791582032518,59.491543034713,53.598168980437,50.658901107234,50.245626375621,48.366070390764,45.717070760862,38.282881972884,31.757338342468,27.068642076412,31.230106524116,36.437682585012,38.165225967268,41.028960600026,39.974839076687,38.353879949857,38.221198133421,33.367937629766,30.677969398556,29.288222311396,27.446273601338,26.492856849225,34.717115907604,29.01663899956
Djibouti,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,50.982497192671,53.175748641397,56.010961062946,55.292244416922,58.510388564952,58.174820290483,58.106670327373,63.733888001377,66.324068027311,65.349381556526,60.360725068143,58.392513852315,56.684607262627,59.308789228755,29.555120813628,27.905700762133,25.702200938828,25.069528884886,24.592881609674,26.928684482816,40.26048497776,45.923306278851,47.989780859979,48.09402012068,42.041481462481,43.994110173556,45.952509050472
Dominica,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,13.58999322324,13.354738992431,16.661956934206,10.669581385217,11.992091439866,12.362862372477,28.53322206685,33.062846339531,38.050796558507,47.018991660336,51.367673377591,51.07392420561,49.744028469029,43.902454334724,no data,56.561303914848,58.705219270504,55.301402483997,55.406007773133,56.975602758308,59.281461200324,54.664875422626,49.2754242936,57.089621055453,61.978039738389,69.553052021728,97.490291306367,99.360355458017,98.220076665256,85.817750228448,84.935068394787,80.446791347696,74.900174388168,66.527391987881,62.81045863285,67.315735571089,68.635743576513,74.031961834795,75.569192611119,73.533987844801,71.133162677584,72.906868440257,86.686592918044,90.012218044909,89.325474495412,118.2346839575,108.61533974427
Dominican Republic,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,11.673372879247,13.778497373432,14.749594492864,24.272152050543,26.72880025532,17.480653937296,18.829662288388,16.584523205757,22.517360510878,26.892604632528,27.14326801211,28.316351943248,31.481429984109,36.816962880812,35.27752351764,33.257586306741,34.509492691993,36.050574845592,36.823513646386,39.603212040569,55.926289436629,50.024933157063
Ecuador,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,56.790733329116,53.31238408686,57.69648710203,66.395362910318,62.474346546698,51.991781553138,51.967072127524,45.265602867054,48.270747173317,71.699631053511,63.678989459948,49.374448368429,43.85591131301,40.431218228402,36.4022830229,32.390855681626,26.462946789247,25.194197347593,20.576680382888,14.937694984585,17.817891752336,17.261195551821,20.086655211996,22.906946402488,27.517064657695,30.949020127136,35.620192804925,41.307584021072,42.957732009657,49.840053479849,no data,no data
Egypt,no data,no data,no data,no data,16.019945466551,19.208010301768,27.021076654057,26.158560321113,no data,24.063100085206,32.247312038432,36.715759886563,39.909858623308,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data
El Salvador,no data,5.0550988588009,5.4901662699931,6.0907335593952,5.2522395511434,4.6229358405271,5.5619528222691,6.4045092501333,6.7431631475271,6.5317759828282,6.3876247800934,7.5524730854287,no data,7.4228329966108,7.6078962384831,8.4642985602871,9.3663303492162,9.491212098386,9.6625577269362,10.382830689805,10.13038156977,10.360469326451,11.009328779238,11.151832847983,12.176858314276,13.078632973225,14.418891529405,12.133850376306,14.630949188478,15.90597971269,21.988522086889,39.50348139763,50.086864657483,66.419677811618,102.35456217125,112.06751311687,92.897959098896,96.316071137568,84.666085824115,84.934095415436,55.73880788793,57.519270965697,52.612897171827,41.557368236734,36.971053091013,32.499655144742,32.336268639006,28.628097892857,26.169391597259,28.397944488208,30.518387554001,35.083151408333,40.208888211563,42.570265598662,44.083812884564,43.924612605483,43.957063194075,41.496786544783,41.409947224884,50.298790747395,49.885293313794,48.14629262469,51.343596017479,49.185115230521,49.625883086938,49.661966910653,49.572265880934,48.748778483209,48.22651093619,48.489169189532,63.371902838475,58.988846446809
Equatorial Guinea,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,146.22913165266,221.0679041708,260.66735528061,259.28791056778,257.93826167046,183.75746796715,152.46515493303,141.31786087915,154.50371796412,187.0250151861,157.00447508863,169.4653681764,136.87049820694,152.57526752384,215.97341504193,136.87449237074,91.185503063001,46.26147279616,59.233167506051,60.477907217854,36.627469128777,25.47707495608,19.446711319163,6.713131676531,4.5259437691645,2.8488714655734,1.2201328308808,0.75386535987232,0.48808586643144,4.3369923355158,7.8941110933531,7.1704248620746,7.097239617632,6.272055301055,12.559933266623,31.65670295637,41.139413823731,36.235134309411,41.207373311337,43.189554287458,48.38161775405,42.804695883666
Eritrea,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,40.775932011663,57.061021474143,64.513241094419,111.16383348937,no data,219.06024310783,238.52065158205,243.39173690215,263.93735925102,193.47518771285,205.33213533453,199.04636424339,201.27977221825,259.66664782214,206.89563029654,198.36473491072,160.76395125638,154.60573315095,186.99133234048,136.56223841539,180.71213910053,167.51059840143,202.53608791484,185.60683301932,187.08710311364,179.65568396733,176.24962456016
Estonia,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,3.3265010167459,2.9139539177366,3.4707219357296,3.1322832160395,2.7819057486241,2.2515553275202,2.0546940694661,1.4023252992288,1.7583269296615,3.6803364879075,3.362706989302,3.2907103988967,10.905474169615,11.059829367165,11.319702537331,10.978912209902,10.930250736853,9.9967986412477,9.3196982743827,9.7782330316196,18.399430838835,17.69188791067
Eswatini,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,22.302364306607,19.778382411353,18.899776492937,20.207337967406,15.384694965165,15.441216038368,13.988977411491,13.691534993445,31.24310602848,30.809623006264,27.228127168905,24.308098058607,29.234752360506,28.724096486409,29.714838982758,45.53661644817,43.994975863951,36.132185868436,27.479388961429,26.778333893495,20.396574841298,20.149159980907,16.557766766821,15.185714222547,13.372691454356,12.51165568091,11.609806045582,12.601501698822,15.473452014095,16.691048454452,18.158978350538,21.756792799498,17.136829374784,17.481577286373,15.028105460573,13.500561697049,14.589631958015,16.11945258032,14.595777394471,10.486661196396,14.095744164969,14.685336860971,14.76513435565,15.005923168508,14.133288926615,19.654994999524,25.149370174607,27.990795281175,34.300988913102,39.608650787963,42.113956649913,45.823085908545
Fiji,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,7.3510262326464,7.5122445814992,8.0066848751202,10.942576581514,11.628313467439,12.182578979178,12.644179044896,15.722879188572,15.307399505998,15.70750082318,19.356546713102,21.658073752178,25.730803252426,28.969809198361,26.3477430516,28.266503256798,27.292584215019,32.000392321429,32.8529839885,no data,36.15608454591,36.391916218298,42.216292871635,44.265770703315,47.617883562982,48.367174850251,48.797420759163,54.13172400894,36.630224775129,32.703001310298,36.925584402284,41.034813921012,43.385067029073,44.85363953236,44.534060845584,43.989458206202,49.204053589286,46.042615703816,47.463734866782,51.504189337073,51.841149569901,48.642080379718,47.653270105154,45.846823524219,44.508051279559,43.04452255722,43.647425105504,42.220699844562,44.808851046298,48.428909192238,68.858767937548,86.14867523241
Finland,12.87364555271,7.1053016167788,7.5039765670872,8.3579703538412,8.1552613330664,7.528594162063,8.038001725422,7.2168893777619,7.1527363985965,6.9344188250213,5.3500558930846,4.8170129212859,6.2596197836521,7.7056939128491,7.544163409504,8.5196081052581,9.0724759361925,8.2593441590391,8.1331328541134,6.7574911766448,5.6640343023365,4.8147886276478,3.7950378996814,2.4161363588493,1.6660326694984,3.0571774815468,2.7407227746786,4.3001723604543,7.7199281867145,7.891296869625,8.2566355917107,8.7914107208484,10.788914571222,12.245239589872,12.054656248832,12.576134511452,12.98214854957,13.866953993299,12.428016780884,10.138602799986,9.978122011016,16.463940896903,33.222853907669,48.240537639427,51.26668062458,51.254705780881,51.90678173643,49.304646818342,44.096651559673,41.579469885594,48.723999941367,44.272201786653,41.314332664359,43.052672505255,41.396339082125,37.856661424399,35.256829210455,31.19547553883,29.680590945358,37.443809251322,42.550081586878,44.512065778442,47.794684560554,49.577870116141,51.944204120891,54.226174988765,53.784054652948,52.178293511739,50.015420068362,49.313760641713,57.092614302462,55.314977071244
France,37.464789604245,31.754082064376,30.763286836282,32.70054148332,32.118151905117,31.039315450865,30.900727282737,30.685558151922,30.203340718141,29.155251333007,26.461726244392,24.353463671701,21.878313228211,20.551837469646,18.153569733036,16.286699436839,14.294599247023,14.991600981796,14.800996457031,13.449533644644,19.651804952061,18.750261304409,16.66201442806,14.787659596662,14.33327454136,15.080792665585,14.124203688008,13.961186843453,13.272467581856,13.103734852565,12.83839121677,13.882761257684,16.979840918516,17.970460191357,19.772852637088,20.932071074016,22.04773900191,23.692059304916,23.875531633188,24.991951829317,26.159275437428,26.683032504202,29.72635309284,35.005108924727,38.792507969119,44.119831926013,47.585736576734,48.825126065826,49.929876262671,49.685974079924,48.580230423006,48.46573917566,50.61628172807,53.757176515608,53.667241973241,54.29510647515,51.418958732268,51.185766679029,55.250504421847,67.046335974287,68.250764676195,69.642517935317,72.026863219335,74.74533449777,76.026914569732,76.609146882869,78.93008863857,79.551914861386,80.442397218134,80.869367235045,92.981651753494,91.763165393001
Gabon,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,12.772331148933,15.469748563841,19.897904855573,26.602646320771,33.601067145093,35.78948878032,46.386300464002,63.350305828195,75.251861834296,67.457714032351,33.544525396829,26.781489045752,25.521692789178,22.436205285778,24.226766541958,31.815241379308,35.755573794675,73.692950032759,72.245630201265,72.843535552139,57.89342633736,64.529599516688,61.556924182129,60.871338566719,93.635852402194,85.289548199457,74.410435133626,71.619882034061,92.670615756713,77.459223425336,72.496906957822,80.979437220889,81.070061566458,70.241028629573,60.301268604653,49.32633867852,39.597814859834,39.237099439497,20.053191514484,25.991748986075,21.29521339554,21.424997268711,21.442436249268,31.112810728679,34.062797546339,44.703209601972,64.198722406032,62.885535970695,60.913970115325,59.778549887745,78.281767314033,65.771360787738
"Gambia, The",no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,5.0994056466136,5.3998112510034,6.2621749969826,8.981249447293,14.548213807149,13.516460895702,19.127109504152,27.28227035432,37.258749276176,42.920782299966,47.87267873749,56.277670896633,69.502361454709,64.007544325386,82.253809785481,73.033800079767,66.901770118658,67.958974953848,58.763276727823,71.019876415881,63.474428275981,67.307925033061,68.815209591661,71.437463145737,68.810998452488,72.158313506797,70.167853292743,73.250229374518,75.229867099704,93.875278706715,91.694291752309,81.303058656593,82.596471443828,87.344267235532,38.022861014495,39.528277266225,38.868142535177,42.948651554615,49.240638579534,49.491894572948,58.244170083925,71.086021193509,69.368876569626,80.948308715863,86.979186869547,83.595749872569,82.966873568534,85.888289997404,83.779614434446
Germany,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,8.5504334344358,8.2987338550014,8.864171650132,8.4920926148901,8.2283850786629,8.2767401909036,9.8095918150388,9.8680664361653,8.5546944300951,7.8063631915427,7.1891988434643,7.2908218669029,7.0896559662202,7.6038158799546,10.648823097002,11.457126949497,12.374188119517,13.480228203518,14.218915320853,15.206257132042,17.17880637395,18.698065931232,19.697816351597,20.216102457673,20.667848583952,20.659505103869,21.169951038875,21.671373487436,21.073890184364,23.250887761707,22.772985244041,24.847478937288,27.069890170142,28.815774370747,35.465927024559,37.275499901113,37.747444101675,38.261435053266,39.062384679628,38.226913028842,36.416912922202,37.009125980383,38.883508096058,39.752311581776,41.298075872587,41.17555805256,39.523474225361,40.051404089551,44.410993854596,52.143191389799,50.003304177371,50.645537298156,49.539722908923,47.771321602908,45.335472443807,43.562751615764,41.318606985884,39.308413436539,37.420924434105,44.42660691895,46.267286735615
Ghana,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,8.1799988416611,21.203216580781,17.817254843067,17.485673469651,16.885086434122,19.639092594829,19.756414035023,18.043314722436,16.564796792776,15.480441002661,17.644225570008,15.379381668802,13.619341893236,14.208327387098,15.529949587838,14.451114060593,12.637130274014,11.865385404667,10.093761488531,8.8795918598995,8.5787640890688,9.6027301534354,13.654515529321,15.066003773863,19.49920755326,28.898470227413,25.420769754869,24.820771558596,24.146819315117,24.56177902327,27.120578814685,37.155312884929,55.155108314769,51.076881419149,46.047376699463,48.665970761447,40.571779461406,55.729786618302,80.170388631254,61.919483014489,57.959884866205,52.847284866252,41.107362264218,33.992589980644,18.508803654865,22.548597217209,24.64368031378,26.7916831776,34.507105533022,31.264325246444,35.351356103311,42.930086715004,50.110816820841,53.89573814156,55.942374191073,56.983904818603,61.976162480821,62.694206239864,79.063193800378,82.124059623639
Greece,11.319512195122,14.955583756345,18.342615012107,15.908502772643,13.707051282051,12.230790568655,11.173285198556,7.463687150838,8.410447761194,10.354871794872,10.181558935361,11.096964586847,13.127777777778,19.240056818182,18.455696202532,19.054505005562,16.037,17.909763998149,19.337595907928,21.284052532833,18.822100968683,19.004789781799,20.120413516291,16.555721547988,17.47799436668,18.176321507538,20.804360217315,23.232852774137,23.651987110634,23.133294864397,24.592685154035,28.7738879075,29.634241529634,33.95958813396,40.503248040503,48.655527884806,49.281953822743,54.802467010316,59.558040359735,62.515066684839,76.476170645815,77.7643324367,83.487356885171,94.542350389683,100.0862408752,101.66569976557,104.10756884371,100.7268954846,98.177841650162,97.367714458013,99.378215700975,96.572347756941,102.48954233043,100.23455996753,105.27378931914,109.03758332869,104.71873495538,103.74113690342,109.21981012553,126.74572241328,151.82943370634,180.99533712397,162.19116046735,178.7140434947,182.87925703582,182.19310649831,187.03115293363,185.81021237627,199.90679891734,194.27826466576,226.2231772377,212.40354974567
Grenada,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,124.07403300957,68.2869237789,58.966123198552,45.995551375602,42.116273012899,37.531270649408,33.913285514583,31.442907057085,32.120951137545,24.587202729785,22.590956150018,27.433901236149,38.971329868903,48.521004861326,46.64432228839,45.030383995407,43.801121443661,44.903777582554,44.568061801714,39.937681842113,46.166433603686,46.879859614556,40.0689322212,45.284264800536,45.68468299157,43.081888003723,43.869085996407,41.427698933431,40.270916832234,34.483636670278,41.626135402245,44.607791553515,79.089600995949,79.56185393044,94.693619951739,87.312340045658,92.923461230854,89.056235315412,83.913062380363,91.094364820988,96.216382468907,102.78191253596,101.50104145964,105.4368206609,99.339886456857,90.099983593454,81.568464865583,70.402841897546,64.014681275976,58.548838515326,71.411076916524,70.32895393199
Guatemala,3.3008074603041,2.8251969845775,2.624183425655,3.2880166394283,2.0958971464223,4.7184975612469,3.861315212766,3.9876242065703,4.5392368730746,6.2448048921289,6.652335100587,7.4143121145053,7.6597084642856,7.5996299733997,7.816355636344,10.704732166334,10.769505536507,11.406961177393,11.575483061731,11.194955412814,11.416105748131,13.219666201644,14.819764445983,13.261969481362,12.521663188015,12.087378000226,13.213386415279,12.859931989168,13.163251090317,12.719250263665,15.382001709199,22.084722379577,35.736205907061,42.923060176053,48.443867249757,61.246626468404,51.104956744387,51.235026640838,45.825953482779,45.61582835685,47.252912844269,34.341435219855,30.061129051384,26.671574034686,23.693195968613,21.007795435846,19.21505376065,18.458639243263,18.955669388856,21.988943979659,20.646128809802,21.100405000057,18.75800664744,21.316430518001,21.472332444129,20.778369340591,21.114119920814,20.99506887466,19.817987942534,23.15116592139,24.329715393089,24.044036570453,24.802710141547,25.179669738659,24.792685253375,24.920101630156,25.034992089847,25.153788488745,26.483324776428,26.487723952898,31.562782660688,30.774610983103
Guinea,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,71.604621181218,70.856719190754,62.001051737319,68.912009170687,71.280065513452,66.533736281031,67.676707571064,67.867955506903,75.938286589118,92.250913028241,91.491823695584,90.436484195784,82.610227888134,81.572275946962,86.866168176002,97.915279991438,95.22179807227,60.800095610261,58.463416827773,61.306074557169,68.853016499212,58.082232679901,27.185401119667,33.96696209067,35.158097783471,44.389274835828,43.009276160202,41.883957418653,39.266744138577,38.575854048103,47.492483115472,42.542560126888
Guinea-Bissau,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,73.911680403175,111.72634868459,141.43191166193,124.56390844141,117.27891012971,88.857068486635,85.297371464254,112.38140147634,105.49376919367,103.33062892938,117.34324490317,118.98979350615,152.62890260293,145.1487781539,217.13859593903,204.44157456366,197.47118148911,183.38435970626,201.95932454981,203.65142425348,190.40658846315,163.97031777202,148.81517130344,148.25820535728,61.725944942274,44.826113963279,46.581165391844,48.856022864878,58.442837677037,54.872483481162,57.709109606125,50.660544441368,57.933837253782,63.989348784849,76.514323205092,78.521567720787
Guyana,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,25.331714304062,22.156109969437,20.030278324989,23.003775069071,23.246196344151,24.12685717917,29.694843806316,25.096526675881,42.356287511827,47.252470426571,53.99405885826,46.942408052219,66.693310964947,88.163262855297,102.19858522142,99.229267428061,112.47466013029,125.02460947927,138.86616332307,199.0571268497,233.78364342762,230.65124441893,256.38076058971,279.97435576389,204.02724496207,262.91756453585,243.62342883212,305.29158588361,265.25884353071,316.15550676062,279.99796753948,236.15541491151,210.62699689727,146.97393525018,128.29672903217,120.75507664242,107.04495929845,110.98969719157,100.63297184003,105.07834057132,95.617110374454,91.770023391749,90.740936372222,74.498237828441,46.992650666245,47.597640078778,51.691457514412,52.520188586895,51.188826520965,44.29723385498,41.054149292749,38.284193738156,41.825357203404,43.844136553738,42.893506839435,47.032910054429,43.561931425052,51.081978752116,42.898102461045
Haiti,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,12.538514577144,10.951031360137,11.136996563646,8.9206813168899,13.333030470662,14.1905751589,14.897886709717,18.500573990368,20.114439472972,19.794493855306,20.327001119877,23.687460412927,25.541479137989,28.884418308845,27.327743573023,25.647632687339,26.47163058044,58.600710591371,90.885272208823,98.694914884726,85.106519012917,80.691319271534,118.85931451907,98.018360340562,35.304601135285,26.226527090878,26.238884531726,26.234235832785,24.011527836186,24.145652722209,32.454646258013,28.753998240598,31.951329630892,37.794119482959,30.448707625579,29.709306669014,32.163322879528,30.191511538372,32.747363546481,18.26801538943,23.220276546939,21.341562538757,22.78948293899,24.380083579964,20.802449531547,21.740859623414,21.571184472465,18.957729733888,21.553036880901,25.794285250287,21.345871430453,24.226206347405
